tahun,kdpemda,nmpemda,kdprov,nmprov,wilayah,disclaimer,special_row,1_a,1_r,1_p,11_a,11_r,11_p,11_611111_a,11_611111_r,11_611111_p,11_611112_a,11_611112_r,11_611112_p,11_611211_a,11_611211_r,11_611211_p,11_611212_a,11_611212_r,11_611212_p,11_611213_a,11_611213_r,11_611213_p,11_611214_a,11_611214_r,11_611214_p,11_611215_a,11_611215_r,11_611215_p,11_612111_a,11_612111_r,11_612111_p,11_612112_a,11_612112_r,11_612112_p,11_612113_a,11_612113_r,11_612113_p,11_612211_a,11_612211_r,11_612211_p,11_612212_a,11_612212_r,11_612212_p,11_612213_a,11_612213_r,11_612213_p,11_612311_a,11_612311_r,11_612311_p,11_612312_a,11_612312_r,11_612312_p,11_612411_a,11_612411_r,11_612411_p,11_612412_a,11_612412_r,11_612412_p,11_612413_a,11_612413_r,11_612413_p,11_612511_a,11_612511_r,11_612511_p,11_612512_a,11_612512_r,11_612512_p,11_612513_a,11_612513_r,11_612513_p,11_612611_a,11_612611_r,11_612611_p,11_613111_a,11_613111_r,11_613111_p,12_a,12_r,12_p,12_621111_a,12_621111_r,12_621111_p,13_a,13_r,13_p,13_631111_a,13_631111_r,13_631111_p,13_631211_a,13_631211_r,13_631211_p,13_631212_a,13_631212_r,13_631212_p,13_631311_a,13_631311_r,13_631311_p,13_631411_a,13_631411_r,13_631411_p,14_a,14_r,14_p,14_654111_a,14_654111_r,14_654111_p,14_654112_a,14_654112_r,14_654112_p,14_654211_a,14_654211_r,14_654211_p,14_654311_a,14_654311_r,14_654311_p,14_654711_a,14_654711_r,14_654711_p,14_654712_a,14_654712_r,14_654712_p,14_654721_a,14_654721_r,14_654721_p,14_654811_a,14_654811_r,14_654811_p,14_654814_a,14_654814_r,14_654814_p,14_654821_a,14_654821_r,14_654821_p,14_654911_a,14_654911_r,14_654911_p,14_654912_a,14_654912_r,14_654912_p,14_654921_a,14_654921_r,14_654921_p,14_655211_a,14_655211_r,14_655211_p,14_655311_a,14_655311_r,14_655311_p,14_655411_a,14_655411_r,14_655411_p,15_a,15_r,15_p,15_643111_a,15_643111_r,15_643111_p,16_a,16_r,16_p,16_641111_a,16_641111_r,16_641111_p,16_641211_a,16_641211_r,16_641211_p,16_641212_a,16_641212_r,16_641212_p,16_641311_a,16_641311_r,16_641311_p,16_641312_a,16_641312_r,16_641312_p,17_a,17_r,17_p,17_642111_a,17_642111_r,17_642111_p,2_a,2_r,2_p,21_a,21_r,21_p,21_662111_a,21_662111_r,21_662111_p
2020,--,Semua pemda,11,Prov. Jateng,se-Prov. Jawa Tengah,Realisasi Berdasarkan SP2D,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 66346595314709, 'realisasi': 65597909389364, 'persentase': '98,87 %'}}",58230378577709.00,57481824896281.00,98.71%,8116216737000.00,8116084493083.00,1.00,1272124873093.00,1272124873093.00,100.00%,236725777338.00,236725777338.00,100.00%,49494573416.00,49494573416.00,100.00%,186516872354.00,186516872354.00,100.00%,1704077036.00,1704077036.00,100.00%,6491683920.00,6491683920.00,100.00%,94902217690.00,94902217690.00,100.00%,3583190714.00,3583190714.00,100.00%,119440147.00,119440147.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35684606177000.00,35323981967000.00,98.99%,35684606177000.00,35323981967000.00,98.99%,2842520315000.00,2600938627127.00,91.50%,1938449906000.00,1837667379182.00,94.80%,,,,,,,,,,,,,14952314223244.00,14862952640717.00,99.40%,6633152160000.00,6633152160000.00,100.00%,17457736000.00,15104763000.00,86.52%,5263875000.00,14021414000.00,266.37%,6012411990000.00,5916645841473.00,98.41%,1249843537244.00,1249843537244.00,100.00%,167866178000.00,167866178000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2064637031000.00,2064637031000.00,100.00%,2064637031000.00,2064637031000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,8116216737000.00,8116084493083.00,100.00%,8116216737000.00,8116084493083.00,100.00%,8116216737000.00,8116084493083.00,100.00%
2020,0,Prov. DI Yogyakarta,12,Prov. DIY,se-Prov. DI Yogyakarta,Realisasi Berdasarkan SP2D,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 3789244623713, 'realisasi': 3761036461242, 'persentase': '99,26 %'}}",3789244623713.00,3761036461242.00,99.26%,116122924224.00,115824761043.00,1.00,95554308870.00,95554308870.00,100.00%,14952831515.00,14952831515.00,100.00%,1641354857.00,1641354857.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234516326000.00,1227647676000.00,99.44%,1234516326000.00,1227647676000.00,99.44%,129630558000.00,121052748710.00,93.38%,38698847000.00,37290230627.00,96.36%,,,,,,,,,,,,,920920821489.00,908457281489.00,98.65%,242470349000.00,242470349000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68053994000.00,68053994000.00,100.00%,68053994000.00,68053994000.00,100.00%,,,,,,,,,,,,,,,,,,,1320000000000.00,1320000000000.00,100.00%,1320000000000.00,1320000000000.00,100.00%,,,,116122924224.00,115824761043.00,99.74%,,,
2020,1,Kab. Bantul,12,Prov. DIY,se-Kab. Bantul,Realisasi Berdasarkan SP2D,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1484260972131, 'realisasi': 1467166975130, 'persentase': '98,85 %'}}",1378855502131.00,1361761505130.00,98.76%,105405470000.00,105405470000.00,1.00,23920644391.00,23920644391.00,100.00%,3814200896.00,3814200896.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931996005000.00,923213607000.00,99.06%,931996005000.00,923213607000.00,99.06%,87962960000.00,79954421216.00,90.90%,63485994000.00,58434017791.00,92.04%,,,,,,,,,,,,,235476030885.00,235476030885.00,100.00%,154535460000.00,154535460000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86583558000.00,86583558000.00,100.00%,86583558000.00,86583558000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,105405470000.00,105405470000.00,100.00%,105405470000.00,105405470000.00,100.00%,105405470000.00,105405470000.00,100.00%
2020,4,Kab. Sleman,12,Prov. DIY,se-Kab. Sleman,Realisasi Berdasarkan SP2D,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1467926741517, 'realisasi': 1456389546299, 'persentase': '99,21 %'}}",1362895865517.00,1351362950999.00,99.15%,105030876000.00,105026595300.00,1.00,46444465100.00,46444465100.00,100.00%,6788962850.00,6788962850.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947130689000.00,938351449000.00,99.07%,947130689000.00,938351449000.00,99.07%,55211599000.00,52647774572.00,95.36%,46325081000.00,44476066334.00,96.01%,,,,,,,,,,,,,226805726000.00,226745726000.00,99.97%,161896839000.00,161896839000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73459098000.00,73459098000.00,100.00%,73459098000.00,73459098000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,105030876000.00,105026595300.00,100.00%,105030876000.00,105026595300.00,100.00%,105030876000.00,105026595300.00,100.00%
2020,2,Kab. Gunung Kidul,12,Prov. DIY,se-Kab. Gunung Kidul,Realisasi Berdasarkan SP2D,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1451966449746, 'realisasi': 1444528254490, 'persentase': '99,49 %'}}",1311500654746.00,1304062459490.00,99.43%,140465795000.00,140465795000.00,1.00,14832801002.00,14832801002.00,100.00%,2165513341.00,2165513341.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887858891000.00,882566083000.00,99.40%,887858891000.00,882566083000.00,99.40%,94728969000.00,92697268355.00,97.86%,81946187000.00,81000574574.00,98.85%,,,,,,,,,,,,,239579246000.00,239579246000.00,100.00%,172934084000.00,172934084000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65794904000.00,65794904000.00,100.00%,65794904000.00,65794904000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,140465795000.00,140465795000.00,100.00%,140465795000.00,140465795000.00,100.00%,140465795000.00,140465795000.00,100.00%
2020,3,Kab. Kulon Progo,12,Prov. DIY,se-Kab. Kulon Progo,Realisasi Berdasarkan SP2D,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1122578123154, 'realisasi': 1113040305807, 'persentase': '99,15 %'}}",1029026315154.00,1019488497807.00,99.07%,93551808000.00,93551808000.00,1.00,17277046717.00,17277046717.00,100.00%,2115009495.00,2115009495.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663335010000.00,658092730000.00,99.21%,663335010000.00,658092730000.00,99.21%,108614507000.00,104393510300.00,96.11%,84029991000.00,81469687256.00,96.95%,,,,,,,,,,,,,164106150001.00,164106150001.00,100.00%,116313850000.00,116313850000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68069773000.00,68069773000.00,100.00%,68069773000.00,68069773000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,93551808000.00,93551808000.00,100.00%,93551808000.00,93551808000.00,100.00%,93551808000.00,93551808000.00,100.00%
2020,5,Kota Yogyakarta,12,Prov. DIY,se-Kota Yogyakarta,Realisasi Berdasarkan SP2D,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 923921804198, 'realisasi': 910891512584, 'persentase': '98,59 %'}}",923921804198.00,910891512584.00,98.59%,53731562426.00,53656114800.00,1.00,40974268578.00,40974268578.00,100.00%,7472995933.00,7472995933.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631639948000.00,627247170000.00,99.30%,631639948000.00,627247170000.00,99.30%,51190623000.00,42628557012.00,83.27%,37494325000.00,31331187182.00,83.56%,,,,,,,,,,,,,103902055772.00,103902055772.00,100.00%,67379612000.00,67379612000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83457615000.00,83457615000.00,100.00%,83457615000.00,83457615000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,53731562426.00,53656114800.00,99.86%,,,
2020,--,Semua pemda,12,Prov. DIY,se-Prov. DI Yogyakarta,Realisasi Berdasarkan SP2D,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 10239898714459, 'realisasi': 10153053055552, 'persentase': '99,15 %'}}",9795444765459.00,9708603387252.00,99.11%,444453949000.00,444449668300.00,1.00,239003534658.00,239003534658.00,100.00%,37309514030.00,37309514030.00,100.00%,1641354857.00,1641354857.00,100.00%,6565420006.00,6565420006.00,100.00%,54274332.00,54274332.00,100.00%,217119080.00,217119080.00,100.00%,13557459670.00,13557459670.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5296476869000.00,5257118715000.00,99.26%,5296476869000.00,5257118715000.00,99.26%,527339216000.00,493374280165.00,93.56%,351980425000.00,334001763764.00,94.89%,,,,,,,,,,,,,1890790030147.00,1878266490147.00,99.34%,915530194000.00,915530194000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445418942000.00,445418942000.00,100.00%,445418942000.00,445418942000.00,100.00%,,,,,,,,,,,,,,,,,,,1320000000000.00,1320000000000.00,100.00%,1320000000000.00,1320000000000.00,100.00%,444453949000.00,444449668300.00,100.00%,444453949000.00,444449668300.00,100.00%,444453949000.00,444449668300.00,100.00%
2020,0,Prov. Jawa Timur,13,Prov. Jawa Timur,se-Prov. Jawa Timur,Realisasi Berdasarkan SP2D,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 14204376255413, 'realisasi': 13914543214431, 'persentase': '97,96 %'}}",14204376255413.00,13914543214431.00,97.96%,2247024914240.00,2204978982580.00,0.98,770276051952.00,770276051952.00,100.00%,132224744407.00,132224744407.00,100.00%,162969250066.00,162969250066.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3679167411000.00,3662910027000.00,99.56%,3679167411000.00,3662910027000.00,99.56%,633295580000.00,573542394709.00,90.56%,367557090000.00,340820761802.00,92.73%,,,,,,,,,,,,,7549205182173.00,7377428642142.00,97.72%,1170509165000.00,1170509165000.00,100.00%,3633495000.00,3633495000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95683168000.00,95683168000.00,100.00%,95683168000.00,95683168000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,2247024914240.00,2204978982580.00,98.13%,,,
2020,6,Kab. Gresik,13,Prov. Jawa Timur,se-Kab. Gresik,Realisasi Berdasarkan SP2D,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1738402461379, 'realisasi': 1705282206891, 'persentase': '98,09 %'}}",1454076967379.00,1420956712891.00,97.72%,284325494000.00,284325494000.00,1.00,88463433244.00,88463433244.00,100.00%,3840975272.00,3840975272.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890343102000.00,871987860000.00,97.94%,890343102000.00,871987860000.00,97.94%,79605087000.00,66191568981.00,83.15%,57019780000.00,51102771962.00,89.62%,,,,,,,,,,,,,214434814896.00,214434814896.00,100.00%,139518371000.00,139518371000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83381963000.00,83381963000.00,100.00%,83381963000.00,83381963000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,284325494000.00,284325494000.00,100.00%,284325494000.00,284325494000.00,100.00%,284325494000.00,284325494000.00,100.00%
2020,15,Kab. Mojokerto,13,Prov. Jawa Timur,se-Kab. Mojokerto,Realisasi Berdasarkan SP2D,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1640558803625, 'realisasi': 1616282319712, 'persentase': '98,52 %'}}",1405621741625.00,1381345257712.00,98.27%,234937062000.00,234937062000.00,1.00,25431565134.00,25431565134.00,100.00%,2940641567.00,2940641567.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924376463000.00,915503303000.00,99.04%,924376463000.00,915503303000.00,99.04%,61302486000.00,47380663758.00,77.29%,40866710000.00,39085679618.00,95.64%,,,,,,,,,,,,,225445391842.00,225445391842.00,100.00%,163223222000.00,163223222000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93773871000.00,93773871000.00,100.00%,93773871000.00,93773871000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,234937062000.00,234937062000.00,100.00%,234937062000.00,234937062000.00,100.00%,234937062000.00,234937062000.00,100.00%
2020,24,Kab. Sidoarjo,13,Prov. Jawa Timur,se-Kab. Sidoarjo,Realisasi Berdasarkan SP2D,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 2134214862858, 'realisasi': 2106658835534, 'persentase': '98,71 %'}}",1841525756858.00,1815558720734.00,98.59%,292689106000.00,291100114800.00,0.99,93670653178.00,93670653178.00,100.00%,12207974091.00,12207974091.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157958587000.00,1149801473000.00,99.30%,1157958587000.00,1149801473000.00,99.30%,59298215000.00,42884335429.00,72.32%,44547732000.00,36049926168.00,80.92%,,,,,,,,,,,,,354258322759.00,354258322759.00,100.00%,223343593000.00,223343593000.00,100.00%,22480127000.00,22480127000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95055600000.00,95055600000.00,100.00%,95055600000.00,95055600000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,292689106000.00,291100114800.00,99.46%,292689106000.00,291100114800.00,99.46%,292689106000.00,291100114800.00,99.46%
2020,8,Kab. Jombang,13,Prov. Jawa Timur,se-Kab. Jombang,Realisasi Berdasarkan SP2D,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1866866271557, 'realisasi': 1816995164768, 'persentase': '97,33 %'}}",1589979852557.00,1540108745768.00,96.86%,276886419000.00,276886419000.00,1.00,21050585241.00,21050585241.00,100.00%,3138891785.00,3138891785.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028640058000.00,1016614394000.00,98.83%,1028640058000.00,1016614394000.00,98.83%,112780298000.00,78228327122.00,69.36%,77129937000.00,63332832867.00,82.11%,,,,,,,,,,,,,259408751000.00,259408751000.00,100.00%,187667204000.00,187667204000.00,100.00%,517964000.00,517964000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70932477000.00,70932477000.00,100.00%,70932477000.00,70932477000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,276886419000.00,276886419000.00,100.00%,276886419000.00,276886419000.00,100.00%,276886419000.00,276886419000.00,100.00%
2020,23,Kab. Sampang,13,Prov. Jawa Timur,se-Kab. Sampang,Realisasi Berdasarkan SP2D,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1425302948839, 'realisasi': 1407602943945, 'persentase': '98,76 %'}}",1194060547839.00,1176360542945.00,98.52%,231242401000.00,231242401000.00,1.00,13075966138.00,13075966138.00,100.00%,1701222770.00,1701222770.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796403646000.00,784115868000.00,98.46%,796403646000.00,784115868000.00,98.46%,74430141000.00,70986153469.00,95.37%,38156660000.00,36132711703.00,94.70%,,,,,,,,,,,,,178593780808.00,178593780808.00,100.00%,111487580000.00,111487580000.00,100.00%,9245963000.00,9245963000.00,100.00%,330250000.00,330250000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47081591000.00,47081591000.00,100.00%,47081591000.00,47081591000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,231242401000.00,231242401000.00,100.00%,231242401000.00,231242401000.00,100.00%,231242401000.00,231242401000.00,100.00%
2020,19,Kab. Pamekasan,13,Prov. Jawa Timur,se-Kab. Pamekasan,Realisasi Berdasarkan SP2D,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1442339150549, 'realisasi': 1423696090053, 'persentase': '98,71 %'}}",1239359581549.00,1220971872253.00,98.52%,202979569000.00,202724217800.00,1.00,15971972605.00,15971972605.00,100.00%,2064530371.00,2064530371.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809642625000.00,800743381000.00,98.90%,809642625000.00,800743381000.00,98.90%,65809998000.00,61268746821.00,93.10%,47319591000.00,45776858437.00,96.74%,,,,,,,,,,,,,197220109000.00,196551862000.00,99.66%,141748599000.00,141748599000.00,100.00%,1484992000.00,816745000.00,55.00%,354750000.00,354750000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40356621000.00,40356621000.00,100.00%,40356621000.00,40356621000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,202979569000.00,202724217800.00,99.87%,202979569000.00,202724217800.00,99.87%,202979569000.00,202724217800.00,99.87%
2020,26,Kab. Sumenep,13,Prov. Jawa Timur,se-Kab. Sumenep,Realisasi Berdasarkan SP2D,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1883579110391, 'realisasi': 1862351899364, 'persentase': '98,87 %'}}",1545859010391.00,1524631799364.00,98.63%,337720100000.00,337720100000.00,1.00,15184814031.00,15184814031.00,100.00%,1935294492.00,1935294492.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106373716000.00,1090899516000.00,98.60%,1106373716000.00,1090899516000.00,98.60%,79061968000.00,76426100620.00,96.67%,63357687000.00,62315364886.00,98.35%,,,,,,,,,,,,,224939896000.00,224939896000.00,100.00%,146761226000.00,146761226000.00,100.00%,7871658000.00,7871658000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29384645000.00,29384645000.00,100.00%,29384645000.00,29384645000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,337720100000.00,337720100000.00,100.00%,337720100000.00,337720100000.00,100.00%,337720100000.00,337720100000.00,100.00%
2020,1,Kab. Bangkalan,13,Prov. Jawa Timur,se-Kab. Bangkalan,Realisasi Berdasarkan SP2D,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1708300953906, 'realisasi': 1684983915593, 'persentase': '98,64 %'}}",1380361198906.00,1357044160593.00,98.31%,327939755000.00,327939755000.00,1.00,15170822503.00,15170822503.00,100.00%,2078474013.00,2078474013.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951659130000.00,933519578000.00,98.09%,951659130000.00,933519578000.00,98.09%,75140029000.00,71332881649.00,94.93%,34442985000.00,33469821712.00,97.17%,,,,,,,,,,,,,202524034245.00,202524034245.00,100.00%,142343305000.00,142343305000.00,100.00%,1443455000.00,1443455000.00,100.00%,364375000.00,364375000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37191773000.00,37191773000.00,100.00%,37191773000.00,37191773000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,327939755000.00,327939755000.00,100.00%,327939755000.00,327939755000.00,100.00%,327939755000.00,327939755000.00,100.00%
2020,5,Kab. Bondowoso,13,Prov. Jawa Timur,se-Kab. Bondowoso,Realisasi Berdasarkan SP2D,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1551261151046, 'realisasi': 1525149266256, 'persentase': '98,32 %'}}",1315044143046.00,1288932258256.00,98.01%,236217008000.00,236217008000.00,1.00,15315383233.00,15315383233.00,100.00%,2136388596.00,2136388596.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862433102000.00,851793800000.00,98.77%,862433102000.00,851793800000.00,98.77%,112803766000.00,99976156358.00,88.63%,72222372000.00,71176321177.00,98.55%,,,,,,,,,,,,,215738995804.00,215738995804.00,100.00%,126090299000.00,126090299000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19903560000.00,19903560000.00,100.00%,19903560000.00,19903560000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,236217008000.00,236217008000.00,100.00%,236217008000.00,236217008000.00,100.00%,236217008000.00,236217008000.00,100.00%
2020,25,Kab. Situbondo,13,Prov. Jawa Timur,se-Kab. Situbondo,Realisasi Berdasarkan SP2D,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1336080592388, 'realisasi': 1321580264230, 'persentase': '98,91 %'}}",1198237891388.00,1183737563230.00,98.79%,137842701000.00,137842701000.00,1.00,15642476770.00,15642476770.00,100.00%,2194641847.00,2194641847.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761038751000.00,753652189000.00,99.03%,761038751000.00,753652189000.00,99.03%,97907951000.00,93097948446.00,95.09%,64361596000.00,60879137837.00,94.59%,,,,,,,,,,,,,183497783428.00,183497783428.00,100.00%,129179313000.00,129179313000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55531634000.00,55531634000.00,100.00%,55531634000.00,55531634000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,137842701000.00,137842701000.00,100.00%,137842701000.00,137842701000.00,100.00%,137842701000.00,137842701000.00,100.00%
2020,2,Kab. Banyuwangi,13,Prov. Jawa Timur,se-Kab. Banyuwangi,Realisasi Berdasarkan SP2D,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 2190832525577, 'realisasi': 2162052542679, 'persentase': '98,69 %'}}",1979927953577.00,1951147970679.00,98.55%,210904572000.00,210904572000.00,1.00,19379297029.00,19379297029.00,100.00%,3899676064.00,3899676064.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322509373000.00,1303602427000.00,98.57%,1322509373000.00,1303602427000.00,98.57%,70462355000.00,62056684542.00,88.07%,55654105000.00,51102697089.00,91.82%,,,,,,,,,,,,,330012284031.00,330012284031.00,100.00%,230757780000.00,230757780000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94924042000.00,94924042000.00,100.00%,94924042000.00,94924042000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,210904572000.00,210904572000.00,100.00%,210904572000.00,210904572000.00,100.00%,210904572000.00,210904572000.00,100.00%
2020,7,Kab. Jember,13,Prov. Jawa Timur,se-Kab. Jember,Realisasi Berdasarkan SP2D,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 2631450573876, 'realisasi': 2524733263887, 'persentase': '95,94 %'}}",2328780626876.00,2222063316887.00,95.42%,302669947000.00,302669947000.00,1.00,27452436319.00,27452436319.00,100.00%,4625729484.00,4625729484.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644233797000.00,1611693896000.00,98.02%,1644233797000.00,1611693896000.00,98.02%,143414260000.00,82600656525.00,57.60%,115407594000.00,73896285969.00,64.03%,,,,,,,,,,,,,374119048000.00,374119048000.00,100.00%,272293043000.00,272293043000.00,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24279611000.00,14940590000.00,61.54%,24279611000.00,14940590000.00,61.54%,,,,,,,,,,,,,,,,,,,,,,,,,302669947000.00,302669947000.00,100.00%,302669947000.00,302669947000.00,100.00%,302669947000.00,302669947000.00,100.00%
